file,line,function,kind,receiver,operation,literal_sql_verbs,literal_sql_tables_or_ctes,unresolved_sql_expressions
backend/internal/humancalling/credentials.go,251,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_credentials,
backend/internal/humancalling/credentials.go,259,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,265,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_credentials,
backend/internal/humancalling/credentials.go,272,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,282,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,290,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,296,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,302,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_credentials,
backend/internal/humancalling/credentials.go,308,*Module.ProcessNextCredentialReconciliation,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,317,*Module.ProcessNextCredentialReconciliation,transaction,tx,Commit,,,
backend/internal/humancalling/credentials.go,339,*Module.IssueMediaJWT,statement,m.database,Exec,insert,human_calling_provider_commands,
backend/internal/humancalling/credentials.go,366,*Module.authorizeMediaJWT,transaction,m.database,BeginTx,,,
backend/internal/humancalling/credentials.go,370,*Module.authorizeMediaJWT,transaction,tx,Rollback,,,
backend/internal/humancalling/credentials.go,375,*Module.authorizeMediaJWT,statement,tx,QueryRow,select,human_calling_softphone_leases,
backend/internal/humancalling/credentials.go,384,*Module.authorizeMediaJWT,statement,tx,QueryRow,select,human_calling_credentials,
backend/internal/humancalling/credentials.go,397,*Module.authorizeMediaJWT,transaction,tx,Commit,,,
backend/internal/humancalling/handoff.go,29,*Module.CreateHandoff,transaction,m.database,BeginTx,,,
backend/internal/humancalling/handoff.go,33,*Module.CreateHandoff,transaction,tx,Rollback,,,
backend/internal/humancalling/handoff.go,63,*Module.CreateHandoff,statement,tx,QueryRow,select | update,human_calling_handoffs,
backend/internal/humancalling/handoff.go,76,*Module.CreateHandoff,transaction,tx,Commit,,,
backend/internal/humancalling/handoff.go,88,*Module.CreateHandoff,statement,tx,QueryRow,insert,human_calling_handoffs,
backend/internal/humancalling/handoff.go,113,*Module.CreateHandoff,statement,tx,QueryRow,select | update,human_calling_handoffs,
backend/internal/humancalling/handoff.go,133,*Module.CreateHandoff,transaction,tx,Commit,,,
backend/internal/humancalling/handoff.go,148,*Module.resolveHandoffForRefer,statement,tx,Query,select | update,human_calling_handoffs,
backend/internal/humancalling/handoff.go,192,appendTimeline,statement,tx,Exec,insert,human_calling_timeline,
backend/internal/humancalling/handoff.go,207,appendTimeline,statement,tx,Exec,update,human_calling_provider_receipts,
backend/internal/humancalling/metrics.go,64,*Module.ReportReceiptQueue,statement,m.database,QueryRow,select,human_calling_provider_receipts,
backend/internal/humancalling/metrics.go,115,*Module.ReportReceiptQueue,statement,m.database,QueryRow,select,human_calling_call_legs | human_calling_calls | human_calling_provider_commands,
backend/internal/humancalling/metrics.go,181,*Module.ReportReceiptQueue,statement,m.database,QueryRow,select,human_calling_call_recordings | human_calling_calls,
backend/internal/humancalling/outbound.go,98,*Module.ProvisionLocationVoices,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,102,*Module.ProvisionLocationVoices,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,106,*Module.ProvisionLocationVoices,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,134,*Module.ProvisionLocationVoicesInTx,statement,tx,QueryRow,select | update,access_locations | access_practices | of,
backend/internal/humancalling/outbound.go,145,*Module.ProvisionLocationVoicesInTx,statement,tx,Exec,delete,human_calling_location_voice_numbers,
backend/internal/humancalling/outbound.go,151,*Module.ProvisionLocationVoicesInTx,statement,tx,Exec,insert | update,human_calling_location_voice_numbers | set,
backend/internal/humancalling/outbound.go,174,*Module.ProvisionOutboundVoiceFallbacks,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,178,*Module.ProvisionOutboundVoiceFallbacks,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,182,*Module.ProvisionOutboundVoiceFallbacks,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,203,*Module.ProvisionOutboundVoiceFallbacksInTx,statement,tx,QueryRow,select | update,access_practices,
backend/internal/humancalling/outbound.go,211,*Module.ProvisionOutboundVoiceFallbacksInTx,statement,tx,Exec,delete,human_calling_outbound_voice_fallbacks,
backend/internal/humancalling/outbound.go,220,*Module.ProvisionOutboundVoiceFallbacksInTx,statement,tx,QueryRow,select | update,access_locations,
backend/internal/humancalling/outbound.go,228,*Module.ProvisionOutboundVoiceFallbacksInTx,statement,tx,QueryRow,select,human_calling_location_voice_numbers,
backend/internal/humancalling/outbound.go,237,*Module.ProvisionOutboundVoiceFallbacksInTx,statement,tx,Exec,insert | update,human_calling_outbound_voice_fallbacks | set,
backend/internal/humancalling/outbound.go,268,*Module.StartOutboundCall,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,272,*Module.StartOutboundCall,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,276,*Module.StartOutboundCall,statement,tx,Exec,select,,
backend/internal/humancalling/outbound.go,283,*Module.StartOutboundCall,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outbound.go,293,*Module.StartOutboundCall,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,322,*Module.StartOutboundCall,statement,tx,QueryRow,select | update,human_calling_softphone_leases,
backend/internal/humancalling/outbound.go,333,*Module.StartOutboundCall,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_calls,
backend/internal/humancalling/outbound.go,361,*Module.StartOutboundCall,statement,tx,QueryRow,select | update,human_calling_credentials,
backend/internal/humancalling/outbound.go,370,*Module.StartOutboundCall,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outbound.go,381,*Module.StartOutboundCall,statement,tx,Exec,insert,human_calling_calls,
backend/internal/humancalling/outbound.go,396,*Module.StartOutboundCall,statement,tx,Exec,insert,human_calling_call_legs,
backend/internal/humancalling/outbound.go,403,*Module.StartOutboundCall,statement,tx,Exec,insert,human_calling_call_legs,
backend/internal/humancalling/outbound.go,432,*Module.StartOutboundCall,statement,tx,Exec,update,human_calling_softphone_leases,
backend/internal/humancalling/outbound.go,446,*Module.StartOutboundCall,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,464,outboundCallerID,statement,querier,QueryRow,select,configured_fallback | direct | human_calling_location_voice_numbers | human_calling_outbound_voice_fallbacks,
backend/internal/humancalling/outbound.go,507,*Module.ConfirmOutboundMedia,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,511,*Module.ConfirmOutboundMedia,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,513,*Module.ConfirmOutboundMedia,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outbound.go,528,*Module.ConfirmOutboundMedia,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outbound.go,538,*Module.ConfirmOutboundMedia,statement,tx,QueryRow,select | update,human_calling_softphone_leases,
backend/internal/humancalling/outbound.go,551,*Module.ConfirmOutboundMedia,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/outbound.go,556,*Module.ConfirmOutboundMedia,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,565,*Module.ConfirmOutboundMedia,statement,tx,Exec,insert,human_calling_call_legs,
backend/internal/humancalling/outbound.go,591,*Module.ConfirmOutboundMedia,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outbound.go,596,*Module.ConfirmOutboundMedia,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,612,*Module.applyOutboundDestinationFact,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,616,*Module.applyOutboundDestinationFact,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,622,*Module.applyOutboundDestinationFact,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,625,*Module.applyOutboundDestinationFact,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outbound.go,633,*Module.applyOutboundDestinationFact,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outbound.go,657,*Module.applyOutboundDestinationFact,statement,tx,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outbound.go,674,*Module.applyOutboundDestinationFact,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outbound.go,697,*Module.applyOutboundDestinationFact,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outbound.go,719,*Module.applyOutboundDestinationFact,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outbound.go,748,*Module.applyOutboundDestinationFact,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outbound.go,761,*Module.applyOutboundDestinationFact,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,770,*Module.applyOutboundBridge,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,774,*Module.applyOutboundBridge,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,780,*Module.applyOutboundBridge,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,784,*Module.applyOutboundBridge,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/outbound.go,821,*Module.applyOutboundBridge,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outbound.go,832,*Module.applyOutboundBridge,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outbound.go,847,*Module.applyOutboundBridge,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,855,*Module.applyOutboundStaffBridge,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,859,*Module.applyOutboundStaffBridge,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,865,*Module.applyOutboundStaffBridge,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,869,*Module.applyOutboundStaffBridge,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/outbound.go,906,*Module.applyOutboundStaffBridge,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outbound.go,924,*Module.applyOutboundStaffBridge,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outbound.go,932,*Module.applyOutboundStaffBridge,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,945,*Module.applyOutboundRingtoneFact,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outbound.go,949,*Module.applyOutboundRingtoneFact,transaction,tx,Rollback,,,
backend/internal/humancalling/outbound.go,955,*Module.applyOutboundRingtoneFact,transaction,tx,Commit,,,
backend/internal/humancalling/outbound.go,958,*Module.applyOutboundRingtoneFact,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_calls | human_calling_provider_commands,
backend/internal/humancalling/outbound.go,983,*Module.applyOutboundRingtoneFact,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control.go,86,*Module.claimNextCallLegCommand,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control.go,90,*Module.claimNextCallLegCommand,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control.go,93,*Module.claimNextCallLegCommand,statement,tx,QueryRow,,,nextCallLegCommandQuery
backend/internal/humancalling/outgoing_callleg_control.go,97,*Module.claimNextCallLegCommand,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control.go,107,*Module.claimNextCallLegCommand,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,115,*Module.claimNextCallLegCommand,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,126,*Module.claimNextCallLegCommand,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control.go,134,*Module.claimCallLegCommand,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control.go,138,*Module.claimCallLegCommand,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control.go,140,*Module.claimCallLegCommand,statement,tx,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,151,*Module.claimCallLegCommand,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control.go,159,*Module.claimCallLegCommand,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,167,*Module.claimCallLegCommand,statement,tx,Exec,select | update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,184,*Module.claimCallLegCommand,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control.go,196,*Module.executeCallLegCommand,statement,m.database,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,225,*Module.executeCallLegCommand,statement,m.database,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,276,*Module.finishCallLegCommand,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control.go,280,*Module.finishCallLegCommand,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control.go,291,*Module.finishCallLegCommand,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_calls | human_calling_timeline,
backend/internal/humancalling/outgoing_callleg_control.go,313,*Module.finishCallLegCommand,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control.go,335,*Module.finishCallLegCommand,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,364,*Module.finishCallLegCommand,statement,tx,Exec,select | update,human_calling_credentials | human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,376,*Module.finishCallLegCommand,statement,tx,Exec,select | update,human_calling_credentials | human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,387,*Module.finishCallLegCommand,statement,tx,Exec,select | update,human_calling_credentials | human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,402,*Module.finishCallLegCommand,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,411,*Module.finishCallLegCommand,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,422,*Module.finishCallLegCommand,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/outgoing_callleg_control.go,452,*Module.finishCallLegCommand,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,473,*Module.finishCallLegCommand,statement,tx,QueryRow,select,human_calling_staff_transfers,
backend/internal/humancalling/outgoing_callleg_control.go,488,*Module.finishCallLegCommand,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,508,*Module.finishCallLegCommand,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,517,*Module.finishCallLegCommand,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control.go,526,lockCallThenCallLegForCommandMutation,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,534,lockCallThenCallLegForCommandMutation,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control.go,543,lockCallThenCallLegForCommandMutation,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,571,*Module.failDialCallLeg,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,579,*Module.failDialCallLeg,statement,tx,Exec,update,human_calling_call_legs | human_calling_softphone_leases,
backend/internal/humancalling/outgoing_callleg_control.go,593,*Module.failDialCallLeg,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,598,*Module.failDialCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control.go,615,*Module.failBridgeCallLeg,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,627,*Module.failBridgeCallLeg,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control.go,633,*Module.failBridgeCallLeg,statement,tx,Exec,update,human_calling_call_recordings,
backend/internal/humancalling/outgoing_callleg_control.go,653,*Module.failBridgeCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control.go,678,*Module.insertCallLegCommand,statement,tx,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,693,*Module.insertCallLegCommand,statement,tx,QueryRow,select | update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control.go,719,*Module.insertCallLegCommand,statement,tx,Exec,insert,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,45,*Module.recoverInterruptedCommandOwnership,statement,tx,Exec,select | update,human_calling_calls | human_calling_provider_commands | human_calling_timeline,ownerPredicate
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,225,*Module.recoverInterruptedCommands,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,229,*Module.recoverInterruptedCommands,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,231,*Module.recoverInterruptedCommands,statement,tx,QueryRow,,,interruptedCallLegCommandQuery
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,235,*Module.recoverInterruptedCommands,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,242,*Module.recoverInterruptedCommands,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,256,*Module.recoverInterruptedCommands,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,277,*Module.reconcileNeverStartedTerminalCallLeg,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,281,*Module.reconcileNeverStartedTerminalCallLeg,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,284,*Module.reconcileNeverStartedTerminalCallLeg,statement,tx,QueryRow,,,terminalNeverStartedCallLegQuery
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,287,*Module.reconcileNeverStartedTerminalCallLeg,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,293,*Module.reconcileNeverStartedTerminalCallLeg,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,301,*Module.reconcileNeverStartedTerminalCallLeg,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,323,*Module.reconcileNeverStartedTerminalCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,333,*Module.reconcileNeverStartedTerminalCallLeg,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,358,*Module.reconcileStaleCallLeg,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,362,*Module.reconcileStaleCallLeg,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,369,*Module.reconcileStaleCallLeg,statement,tx,QueryRow,,,staleCallLegCandidateQuery
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,376,*Module.reconcileStaleCallLeg,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,382,*Module.reconcileStaleCallLeg,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,387,*Module.reconcileStaleCallLeg,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,500,*Module.reconcileStaleCallLeg,statement,m.database,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,611,*Module.markUnobservedStopRingWindowAmbiguous,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,615,*Module.markUnobservedStopRingWindowAmbiguous,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,620,*Module.markUnobservedStopRingWindowAmbiguous,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,630,*Module.markUnobservedStopRingWindowAmbiguous,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,637,*Module.markUnobservedStopRingWindowAmbiguous,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,656,*Module.quarantineStaleCallLeg,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,660,*Module.quarantineStaleCallLeg,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,662,*Module.quarantineStaleCallLeg,statement,tx,QueryRow,select | update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,678,*Module.quarantineStaleCallLeg,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,689,*Module.quarantineStaleCallLeg,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,716,*Module.quarantineStaleCallLeg,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,732,*Module.terminalizeStopRingWindow,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,736,*Module.terminalizeStopRingWindow,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,741,*Module.terminalizeStopRingWindow,statement,tx,Exec,update,human_calling_calls | human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,763,*Module.terminalizeStopRingWindow,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,781,*Module.terminalizeStopRingWindow,statement,tx,QueryRow,select,human_calling_timeline,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,807,*Module.terminalizeStopRingWindow,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,820,*Module.expireUnconfirmedOutboundMedia,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,824,*Module.expireUnconfirmedOutboundMedia,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,826,*Module.expireUnconfirmedOutboundMedia,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | of,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,848,*Module.expireUnconfirmedOutboundMedia,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,853,*Module.expireUnconfirmedOutboundMedia,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,866,*Module.expireUnconfirmedOutboundMedia,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,882,*Module.expireUnconfirmedOutboundMedia,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,895,*Module.markUnobservedCommandAmbiguous,statement,m.database,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,923,*Module.rejectUnobservedCommand,transaction,m.database,BeginTx,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,927,*Module.rejectUnobservedCommand,transaction,tx,Rollback,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,931,*Module.rejectUnobservedCommand,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,941,*Module.rejectUnobservedCommand,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,944,*Module.rejectUnobservedCommand,statement,tx,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,956,*Module.rejectUnobservedCommand,statement,tx,QueryRow,select,human_calling_staff_transfers,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,969,*Module.rejectUnobservedCommand,statement,tx,QueryRow,select,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,981,*Module.rejectUnobservedCommand,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,1003,*Module.rejectUnobservedCommand,transaction,tx,Commit,,,
backend/internal/humancalling/outgoing_callleg_control_maintenance.go,1023,*Module.recordDegradedCallerAudio,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,32,*Module.finishEndedCallLeg,statement,tx,QueryRow,select,human_calling_call_legs | human_calling_calls | human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,69,*Module.finishEndedCallLeg,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,121,*Module.finishEndedCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,140,*Module.finishEndedCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,154,*Module.finishEndedCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,168,*Module.finishEndedCallLeg,statement,tx,Exec,update,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,205,*Module.startCallLegVoicemail,statement,tx,QueryRow,select,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,222,*Module.startCallLegVoicemail,statement,tx,QueryRow,select,human_calling_location_voice_numbers,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,256,*Module.maybeStartVoicemailAfterRingCompleted,statement,tx,QueryRow,select | update,human_calling_call_legs | human_calling_calls | human_calling_provider_commands | human_calling_timeline | of,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,299,*Module.endRemainingCallLegs,statement,tx,QueryRow,select,human_calling_calls,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,321,*Module.endCallLegs,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,328,*Module.endCallLegs,statement,tx,Query,select | update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,360,*Module.endCallLegs,statement,tx,Exec,update,human_calling_provider_commands,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,372,*Module.endCallLegs,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,390,*Module.endCallLegs,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,421,*Module.failRoutingCall,statement,tx,QueryRow,select | update,human_calling_call_legs,
backend/internal/humancalling/outgoing_callleg_control_transitions.go,448,*Module.failRoutingCall,statement,tx,Exec,update,human_calling_call_legs,
backend/internal/humancalling/receipt_audit.go,60,*Module.AuditProviderReceipts,transaction,m.database,BeginTx,,,
